column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
78,1400 Block N 200 E,16-L12727,LOGAN,,,07/28/2016 07:01:33 AM,Wednesday,23,07/27/2016 11:27:27 PM,Traffic Offense,766265977,[LCPD] TRAFFIC OFFENSE,41.7584,"{'type': 'Point', 'coordinates': [-111.829, 41.7584]}",-111.829,Traffic,UT,08/26/2016 09:11:59 AM,
79,500 Block N 300 E,16-L12899,LOGAN,,,07/31/2016 07:01:48 AM,Saturday,17,07/30/2016 05:56:36 PM,Animal Problem,766506934,[LCPD] ANIMAL PROBLEM,41.7416,"{'type': 'Point', 'coordinates': [-111.827, 41.7416]}",-111.827,Community Policing,UT,09/01/2016 09:11:41 AM,
80,400 Block W 300 S,16-L13077,LOGAN,,,08/03/2016 07:02:20 AM,Thursday,9,07/28/2016 09:00:00 AM,C/S Drugs,766789637,[LCPD] C/S DRUGS,41.7261,"{'type': 'Point', 'coordinates': [-111.846, 41.7261]}",-111.846,Drugs,UT,09/01/2016 09:11:48 AM,
81,500 Block W 200 S,16-L12787,LOGAN,,,07/29/2016 07:01:56 AM,Thursday,21,07/28/2016 09:26:19 PM,Theft,766361405,[LCPD] THEFT,41.7278,"{'type': 'Point', 'coordinates': [-111.848, 41.7278]}",-111.848,Theft,UT,09/01/2016 09:11:40 AM,
82,500 Block W 700 S,16-L13052,LOGAN,,,08/03/2016 07:02:20 AM,Tuesday,1,08/02/2016 01:58:00 AM,Trespassing,766789613,[LCPD] TRESPASSING,41.7189,"{'type': 'Point', 'coordinates': [-111.848, 41.7189]}",-111.848,Property Crime,UT,09/01/2016 09:11:43 AM,
83,800 Block W 330 S,16-L13057,LOGAN,,,08/03/2016 07:02:20 AM,Tuesday,4,08/02/2016 04:15:00 AM,Crim Mischief,766789618,[LCPD] CRIM MISCHIEF,41.7255,"{'type': 'Point', 'coordinates': [-111.856, 41.7255]}",-111.856,Property Crime,UT,09/01/2016 09:11:44 AM,
84,300 Block W 600 N,16-L13059,LOGAN,,,08/03/2016 07:02:20 AM,Tuesday,8,08/02/2016 08:52:34 AM,"Accident,PD",766789620,"[LCPD] ACCIDENT,PD",41.7429,"{'type': 'Point', 'coordinates': [-111.843, 41.7429]}",-111.843,Traffic,UT,09/01/2016 09:11:45 AM,
85,1200 Block MOUNTAIN RD,16-L13063,LOGAN,,,08/03/2016 07:02:20 AM,Tuesday,9,08/02/2016 09:47:06 AM,Parking Problem,766789624,[LCPD] PARKING PROBLEM,41.7319,"{'type': 'Point', 'coordinates': [-111.803, 41.7319]}",-111.803,Traffic,UT,09/01/2016 09:11:45 AM,
86,700 Block E 1000 N,16-L865,LOGAN,,,01/19/2016 07:44:09 AM,Monday,17,01/18/2016 05:16:10 PM,Theft,745251385,[LCPD] THEFT,41.7501,"{'type': 'Point', 'coordinates': [-111.814, 41.7501]}",-111.814,Theft,UT,02/19/2016 10:13:09 AM,
87,1300 Block N MAIN ST,16-L4511,LOGAN,,,03/23/2016 06:42:37 AM,Tuesday,18,03/22/2016 06:21:30 PM,Traffic Offense,753646149,[LCPD] TRAFFIC OFFENSE,41.7566,"{'type': 'Point', 'coordinates': [-111.834, 41.7566]}",-111.834,Traffic,UT,04/21/2016 09:10:20 AM,
88,400 Block KNOWLES LN,16-L4847,LOGAN,,,03/29/2016 06:43:34 AM,Monday,11,03/28/2016 11:01:07 AM,Animal Trap,754595195,[LCPD] ANIMAL TRAP,41.7237,"{'type': 'Point', 'coordinates': [-111.857, 41.7237]}",-111.857,Community Policing,UT,07/18/2016 09:14:06 AM,
89,500 Block E CENTER ST,16-L4950,LOGAN,,,03/30/2016 06:43:44 AM,Monday,11,03/28/2016 11:42:00 AM,"Assist,Citizen",754697681,"[LCPD] ASSIST,CITIZEN",41.7312,"{'type': 'Point', 'coordinates': [-111.821, 41.7312]}",-111.821,Community Policing,UT,05/18/2016 09:11:01 AM,
90,2500 Block N 1000 W,16-L4849,LOGAN,,,03/29/2016 06:43:34 AM,Monday,11,03/28/2016 11:47:20 AM,Traffic Hazard,754595198,[LCPD] TRAFFIC HAZARD,41.7781,"{'type': 'Point', 'coordinates': [-111.858, 41.7781]}",-111.858,Traffic,UT,04/27/2016 09:11:10 AM,
91,900 Block S MAIN ST,17-L19104,LOGAN,,,03/30/2018 05:34:35 PM,Tuesday,21,10/17/2017 09:37:04 PM,Theft,840800901,[LCPD] THEFT,41.7137,"{'type': 'Point', 'coordinates': [-111.835, 41.7137]}",-111.835,Theft,UT,04/07/2018 09:26:55 AM,
92,500 Block W 1570 N,16-L13107,LOGAN,,,08/03/2016 07:02:21 AM,Tuesday,20,08/02/2016 08:16:34 PM,Animal Problem,766789667,[LCPD] ANIMAL PROBLEM,41.7608,"{'type': 'Point', 'coordinates': [-111.847, 41.7608]}",-111.847,Community Policing,UT,09/01/2016 09:11:55 AM,
93,1300 Block N MAIN ST,16-L13111,LOGAN,,,08/03/2016 07:02:21 AM,Tuesday,21,08/02/2016 09:50:18 PM,Animal Problem,766789671,[LCPD] ANIMAL PROBLEM,41.756,"{'type': 'Point', 'coordinates': [-111.834, 41.756]}",-111.834,Community Policing,UT,09/01/2016 09:11:56 AM,
94,1300 Block EASTRIDGE DR,16-L13112,LOGAN,,,08/03/2016 07:02:21 AM,Tuesday,22,08/02/2016 10:20:13 PM,Trespassing,766789672,[LCPD] TRESPASSING,41.7286,"{'type': 'Point', 'coordinates': [-111.8, 41.7286]}",-111.8,Property Crime,UT,09/01/2016 09:11:56 AM,
95,200 Block W 600 N,16-L13113,LOGAN,,,08/03/2016 07:02:21 AM,Tuesday,22,08/02/2016 10:31:26 PM,Susp Incident,766789673,[LCPD] SUSP INCIDENT,41.7429,"{'type': 'Point', 'coordinates': [-111.843, 41.7429]}",-111.843,Community Policing,UT,09/01/2016 09:11:56 AM,
96,1200 Block E 1000 N,16-L13116,LOGAN,,,08/03/2016 07:02:21 AM,Tuesday,23,08/02/2016 11:52:36 PM,C/S Drugs,766789676,[LCPD] C/S DRUGS,41.7493,"{'type': 'Point', 'coordinates': [-111.804, 41.7493]}",-111.804,Drugs,UT,09/01/2016 09:11:57 AM,
97,800 Block E 100 N,16-L13561,LOGAN,,,08/10/2016 07:05:33 AM,Tuesday,12,08/09/2016 12:00:44 PM,"Assist,Citizen",767390807,"[LCPD] ASSIST,CITIZEN",41.733,"{'type': 'Point', 'coordinates': [-111.816, 41.733]}",-111.816,Community Policing,UT,09/09/2016 09:10:31 AM,
98,400 Block N MAIN ST,17-L16260,LOGAN,,,02/27/2018 09:19:31 PM,Sunday,0,09/03/2017 12:18:24 AM,Traffic Offense,835388658,[LCPD] TRAFFIC OFFENSE,41.7399,"{'type': 'Point', 'coordinates': [-111.835, 41.7399]}",-111.835,Traffic,UT,03/03/2018 06:30:51 AM,
99,1 Block W 300 N,16-L13636,LOGAN,,,08/11/2016 07:03:50 AM,Tuesday,14,08/09/2016 02:00:00 PM,"Assist,Agency",767516440,"[LCPD] ASSIST,AGENCY",41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,09/09/2016 09:10:35 AM,
100,1900 Block S 1100 W,17-L19315,LOGAN,,,03/30/2018 05:34:35 PM,Friday,23,10/20/2017 11:53:06 PM,"Assist,Citizen",840800904,"[LCPD] ASSIST,CITIZEN",41.6981,"{'type': 'Point', 'coordinates': [-111.863, 41.6981]}",-111.863,Community Policing,UT,04/07/2018 09:26:55 AM,
101,1100 Block N 320 W,17-L19352,LOGAN,,,02/27/2018 09:19:31 PM,Saturday,18,10/21/2017 06:46:38 PM,"Assist,Citizen",835388727,"[LCPD] ASSIST,CITIZEN",41.7531,"{'type': 'Point', 'coordinates': [-111.842, 41.7531]}",-111.842,Community Policing,UT,03/07/2018 06:55:22 AM,
102,100 Block W CACHE VALLEY BLVD,16-L13621,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,4,08/10/2016 04:05:00 AM,Crim Mischief,767516426,[LCPD] CRIM MISCHIEF,41.7541,"{'type': 'Point', 'coordinates': [-111.838, 41.7541]}",-111.838,Property Crime,UT,09/09/2016 09:10:33 AM,
103,1300 Block N MAIN ST,16-L13623,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,5,08/10/2016 05:03:01 AM,Crim Mischief,767516427,[LCPD] CRIM MISCHIEF,41.7566,"{'type': 'Point', 'coordinates': [-111.834, 41.7566]}",-111.834,Property Crime,UT,09/09/2016 09:10:33 AM,
104,1000 Block N 200 W,16-L13624,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,6,08/10/2016 06:27:54 AM,Animal Problem,767516428,[LCPD] ANIMAL PROBLEM,41.7507,"{'type': 'Point', 'coordinates': [-111.839, 41.7507]}",-111.839,Community Policing,UT,09/09/2016 09:10:33 AM,
105,700 Block E 900 N,16-L13626,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,7,08/10/2016 07:17:15 AM,"Accident,N/R",767516430,"[LCPD] ACCIDENT,N/R",41.7483,"{'type': 'Point', 'coordinates': [-111.815, 41.7483]}",-111.815,Traffic,UT,09/09/2016 09:10:34 AM,
106,1000 Block W 200 N,16-L13628,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,7,08/10/2016 07:43:58 AM,"Accident,N/R",767516432,"[LCPD] ACCIDENT,N/R",41.7357,"{'type': 'Point', 'coordinates': [-111.864, 41.7357]}",-111.864,Traffic,UT,09/09/2016 09:10:34 AM,
107,100 Block PENNY LN,16-L13630,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,8,08/10/2016 08:41:15 AM,Animal Problem,767516434,[LCPD] ANIMAL PROBLEM,41.7633,"{'type': 'Point', 'coordinates': [-111.841, 41.7633]}",-111.841,Community Policing,UT,09/09/2016 09:10:34 AM,
108,600 Block E 1200 N,16-L13631,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,8,08/10/2016 08:57:05 AM,Susp Incident,767516435,[LCPD] SUSP INCIDENT,41.7533,"{'type': 'Point', 'coordinates': [-111.817, 41.7533]}",-111.817,Community Policing,UT,09/09/2016 09:10:35 AM,
109,600 Block N 600 E,16-L13660,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,16,08/10/2016 04:43:32 PM,Parking Problem,767516463,[LCPD] PARKING PROBLEM,41.7428,"{'type': 'Point', 'coordinates': [-111.819, 41.7428]}",-111.819,Traffic,UT,09/09/2016 09:12:54 AM,
110,600 Block N 315 W,16-L13659,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,16,08/10/2016 04:43:37 PM,"Assist,Citizen",767516462,"[LCPD] ASSIST,CITIZEN",41.7436,"{'type': 'Point', 'coordinates': [-111.843, 41.7436]}",-111.843,Community Policing,UT,09/09/2016 09:12:53 AM,
111,700 Block N 800 E,16-L13662,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,17,08/10/2016 05:04:01 PM,VIN Inspection,767516465,[LCPD] VIN INSPECTION,41.7453,"{'type': 'Point', 'coordinates': [-111.814, 41.7453]}",-111.814,Traffic,UT,09/09/2016 09:12:54 AM,
112,200 Block E 400 N,16-L13663,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,17,08/10/2016 05:17:32 PM,"Accident,PD",767516466,"[LCPD] ACCIDENT,PD",41.739,"{'type': 'Point', 'coordinates': [-111.83, 41.739]}",-111.83,Traffic,UT,09/09/2016 09:12:54 AM,
113,1 Block S 400 E,16-L13665,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,18,08/10/2016 06:06:45 PM,Animal Problem,767516467,[LCPD] ANIMAL PROBLEM,41.7307,"{'type': 'Point', 'coordinates': [-111.825, 41.7307]}",-111.825,Community Policing,UT,09/09/2016 09:12:54 AM,
114,1100 Block N 680 E,16-L13667,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,18,08/10/2016 06:44:21 PM,Animal Problem,767516469,[LCPD] ANIMAL PROBLEM,41.7524,"{'type': 'Point', 'coordinates': [-111.817, 41.7524]}",-111.817,Community Policing,UT,09/09/2016 09:12:55 AM,
115,1300 Block N 340 W,16-L13668,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,18,08/10/2016 06:58:02 PM,"Assist,Agency",767516470,"[LCPD] ASSIST,AGENCY",41.7576,"{'type': 'Point', 'coordinates': [-111.843, 41.7576]}",-111.843,Community Policing,UT,09/09/2016 09:12:55 AM,
116,1000 Block N MAIN ST,16-L13669,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,19,08/10/2016 07:42:10 PM,"Accident,PD",767516471,"[LCPD] ACCIDENT,PD",41.7502,"{'type': 'Point', 'coordinates': [-111.834, 41.7502]}",-111.834,Traffic,UT,09/09/2016 09:12:55 AM,
117,1 Block E 100 S,16-L13670,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,20,08/10/2016 08:13:46 PM,"Assist,Citizen",767516472,"[LCPD] ASSIST,CITIZEN",41.73,"{'type': 'Point', 'coordinates': [-111.834, 41.73]}",-111.834,Community Policing,UT,09/09/2016 09:12:55 AM,
118,400 Block N 200 W,16-L13671,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,21,08/10/2016 09:15:26 PM,"Assist,Citizen",767516473,"[LCPD] ASSIST,CITIZEN",41.7404,"{'type': 'Point', 'coordinates': [-111.84, 41.7404]}",-111.84,Community Policing,UT,09/09/2016 09:12:56 AM,
119,1900 Block S US 89 & 91,16-L13675,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,21,08/10/2016 09:52:47 PM,"Accident,N/R",767516475,"[LCPD] ACCIDENT,N/R",41.6975,"{'type': 'Point', 'coordinates': [-111.86, 41.6975]}",-111.86,Traffic,UT,09/09/2016 09:12:56 AM,
120,100 Block S MAIN ST,16-L13676,LOGAN,,,08/11/2016 07:03:50 AM,Wednesday,21,08/10/2016 09:54:47 PM,Susp Person,767516476,[LCPD] SUSP PERSON,41.7288,"{'type': 'Point', 'coordinates': [-111.835, 41.7288]}",-111.835,Pedestrian Stop,UT,09/09/2016 09:12:57 AM,
121,1 Block E 400 N,16-L10865,LOGAN,,,07/02/2016 06:57:59 AM,Friday,13,07/01/2016 01:45:06 PM,"Accident,N/R",763820404,"[LCPD] ACCIDENT,N/R",41.739,"{'type': 'Point', 'coordinates': [-111.832, 41.739]}",-111.832,Traffic,UT,07/31/2016 09:09:32 AM,
122,1 Block W 300 N,16-L17811,LOGAN,,,10/13/2016 07:09:25 AM,Wednesday,13,10/12/2016 01:18:02 PM,VIN Inspection,776872795,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,11/11/2016 10:09:03 AM,
529,300 Block BOULEVARD,16-L9789,LOGAN,,,06/15/2016 06:58:19 AM,Tuesday,10,05/03/2016 10:00:00 AM,Fraud,762252841,[LCPD] FRAUD,41.7341,"{'type': 'Point', 'coordinates': [-111.826, 41.7341]}",-111.826,Theft,UT,07/14/2016 09:12:52 AM,
123,600 Block E CENTER ST,17-L19371,LOGAN,,,03/30/2018 05:34:35 PM,Sunday,1,10/22/2017 01:41:42 AM,Welfare Check,840800908,[LCPD] WELFARE CHECK,41.7311,"{'type': 'Point', 'coordinates': [-111.819, 41.7311]}",-111.819,Community Policing,UT,04/07/2018 09:26:55 AM,
124,300 Block N 100 W,17-L20315,LOGAN,,,01/31/2018 10:52:01 PM,Saturday,19,11/04/2017 07:57:32 PM,"Accident,H&R",833002086,"[LCPD] ACCIDENT,H&R",41.7388,"{'type': 'Point', 'coordinates': [-111.837, 41.7388]}",-111.837,Traffic,UT,02/10/2018 06:22:57 AM,
125,700 Block S 1580 W,16-L17373,LOGAN,,,10/07/2016 07:07:45 AM,Thursday,8,10/06/2016 08:58:09 AM,Animal Trap,775129418,[LCPD] ANIMAL TRAP,41.7181,"{'type': 'Point', 'coordinates': [-111.875, 41.7181]}",-111.875,Community Policing,UT,11/05/2016 09:11:46 AM,
126,1500 Block QUAIL CANYON DR,16-L17604,LOGAN,,,10/10/2016 07:07:40 AM,Sunday,7,10/09/2016 07:35:20 AM,Animal Problem,776039451,[LCPD] ANIMAL PROBLEM,41.7288,"{'type': 'Point', 'coordinates': [-111.796, 41.7288]}",-111.796,Community Policing,UT,11/08/2016 10:08:34 AM,
127,1 Block E 100 N,17-L19396,SMITHFIELD,,,02/27/2018 09:19:31 PM,Sunday,14,10/22/2017 02:43:05 PM,"Assist,Agency",835388731,"[LCPD] ASSIST,AGENCY",41.8386,"{'type': 'Point', 'coordinates': [-111.832, 41.8386]}",-111.832,Community Policing,UT,03/07/2018 06:55:22 AM,
128,1100 Block S 100 W,17-L19400,LOGAN,,,02/27/2018 09:19:31 PM,Sunday,16,10/22/2017 04:33:59 PM,Susp Incident,835388732,[LCPD] SUSP INCIDENT,41.7122,"{'type': 'Point', 'coordinates': [-111.839, 41.7122]}",-111.839,Community Policing,UT,03/07/2018 06:55:22 AM,
129,1 Block N 200 E,16-L10327,LOGAN,,,06/23/2016 06:56:17 AM,Tuesday,19,06/21/2016 07:00:00 PM,Theft,763001337,[LCPD] THEFT,41.7328,"{'type': 'Point', 'coordinates': [-111.83, 41.7328]}",-111.83,Theft,UT,07/22/2016 09:08:54 AM,
130,600 Block E 900 N,16-L5361,LOGAN,,,04/06/2016 06:44:35 AM,Monday,19,04/04/2016 07:00:00 PM,Fraud,755869575,[LCPD] FRAUD,41.7483,"{'type': 'Point', 'coordinates': [-111.817, 41.7483]}",-111.817,Theft,UT,05/20/2016 09:17:15 AM,
131,800 Block S MAIN ST,16-L6054,LOGAN,,,04/17/2016 06:46:10 AM,Saturday,16,04/16/2016 04:39:37 PM,"Accident,PD",756956545,"[LCPD] ACCIDENT,PD",41.7175,"{'type': 'Point', 'coordinates': [-111.835, 41.7175]}",-111.835,Traffic,UT,05/16/2016 09:11:19 AM,
132,1000 Block W 800 N,16-L11167,LOGAN,,,07/06/2016 06:58:44 AM,Tuesday,11,07/05/2016 11:20:02 AM,VIN Inspection,764187297,[LCPD] VIN INSPECTION,41.747,"{'type': 'Point', 'coordinates': [-111.86, 41.747]}",-111.86,Traffic,UT,08/04/2016 09:12:04 AM,
133,700 Block RIVERWALK PKWY,17-L20141,LOGAN,,,02/22/2018 11:41:41 PM,Thursday,10,11/02/2017 10:28:21 AM,"Assist,Citizen",834907074,"[LCPD] ASSIST,CITIZEN",41.7184,"{'type': 'Point', 'coordinates': [-111.839, 41.7184]}",-111.839,Community Policing,UT,03/02/2018 08:18:19 AM,
134,1000 Block N MAIN ST,17-L20587,LOGAN,,,03/30/2018 05:34:35 PM,Thursday,13,11/09/2017 01:42:43 PM,"Accident,PI",840800939,"[LCPD] ACCIDENT,PI",41.7502,"{'type': 'Point', 'coordinates': [-111.834, 41.7502]}",-111.834,Traffic,UT,04/07/2018 09:26:56 AM,
135,900 Block S MAIN ST,16-L9027,LOGAN,,,06/04/2016 06:53:19 AM,Friday,0,06/03/2016 12:17:33 AM,"Alarm,Intru",761302507,"[LCPD] ALARM,INTRU",41.7137,"{'type': 'Point', 'coordinates': [-111.835, 41.7137]}",-111.835,Alarm,UT,07/03/2016 09:16:39 AM,
136,800 Block S MAIN ST,16-L9028,LOGAN,,,06/04/2016 06:53:19 AM,Friday,1,06/03/2016 01:08:00 AM,"Accident,PD",761302508,"[LCPD] ACCIDENT,PD",41.7175,"{'type': 'Point', 'coordinates': [-111.835, 41.7175]}",-111.835,Traffic,UT,07/03/2016 09:16:40 AM,
137,800 Block S US 89 & 91,16-L9029,LOGAN,,,06/04/2016 06:53:19 AM,Friday,2,06/03/2016 02:37:13 AM,Disorderly,761302509,[LCPD] DISORDERLY,41.7156,"{'type': 'Point', 'coordinates': [-111.836, 41.7156]}",-111.836,Disorder,UT,07/03/2016 09:16:40 AM,
138,800 Block N 200 W,16-L9031,LOGAN,,,06/04/2016 06:53:19 AM,Friday,7,06/03/2016 07:24:31 AM,Theft,761302511,[LCPD] THEFT,41.7469,"{'type': 'Point', 'coordinates': [-111.84, 41.7469]}",-111.84,Theft,UT,07/03/2016 09:16:40 AM,
139,2900 Block S 600 W,16-L9033,NIBLEY,,,06/04/2016 06:53:19 AM,Friday,8,06/03/2016 08:40:21 AM,"Assist,Agency",761302513,"[LCPD] ASSIST,AGENCY",41.68,"{'type': 'Point', 'coordinates': [-111.847, 41.68]}",-111.847,Community Policing,UT,07/03/2016 09:16:40 AM,
140,1 Block W 300 N,16-L9034,LOGAN,,,06/04/2016 06:53:19 AM,Friday,9,06/03/2016 09:13:47 AM,"Assist,Citizen",761302514,"[LCPD] ASSIST,CITIZEN",41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Community Policing,UT,07/03/2016 09:16:41 AM,
141,200 Block E 1100 N,16-L9035,LOGAN,,,06/04/2016 06:53:19 AM,Friday,9,06/03/2016 09:32:40 AM,Welfare Check,761302515,[LCPD] WELFARE CHECK,41.752,"{'type': 'Point', 'coordinates': [-111.829, 41.752]}",-111.829,Community Policing,UT,07/03/2016 09:16:41 AM,
142,1 Block W 1200 S,16-L9036,LOGAN,,,06/04/2016 06:53:19 AM,Friday,10,06/03/2016 10:21:32 AM,VIN Inspection,761302516,[LCPD] VIN INSPECTION,41.7103,"{'type': 'Point', 'coordinates': [-111.836, 41.7103]}",-111.836,Traffic,UT,07/03/2016 09:16:41 AM,
143,1600 Block N 200 W,16-L9038,LOGAN,,,06/04/2016 06:53:19 AM,Friday,10,06/03/2016 10:31:22 AM,VIN Inspection,761302518,[LCPD] VIN INSPECTION,41.7624,"{'type': 'Point', 'coordinates': [-111.839, 41.7624]}",-111.839,Traffic,UT,07/03/2016 09:16:42 AM,
144,1300 Block N 800 E,16-L9039,LOGAN,,,06/04/2016 06:53:19 AM,Friday,11,06/03/2016 11:19:37 AM,"Assist,Citizen",761302519,"[LCPD] ASSIST,CITIZEN",41.7564,"{'type': 'Point', 'coordinates': [-111.814, 41.7564]}",-111.814,Community Policing,UT,07/03/2016 09:16:42 AM,
145,1 Block W 300 N,16-L9040,LOGAN,,,06/04/2016 06:53:19 AM,Friday,11,06/03/2016 11:24:52 AM,VIN Inspection,761302520,[LCPD] VIN INSPECTION,41.7372,"{'type': 'Point', 'coordinates': [-111.837, 41.7372]}",-111.837,Traffic,UT,07/03/2016 09:16:42 AM,
146,100 Block W CENTER ST,16-L7167,LOGAN,,,05/05/2016 06:48:53 AM,Wednesday,16,05/04/2016 04:19:54 PM,Traffic Offense,758696882,[LCPD] TRAFFIC OFFENSE,41.7314,"{'type': 'Point', 'coordinates': [-111.838, 41.7314]}",-111.838,Traffic,UT,06/03/2016 09:10:04 AM,
147,1000 Block S 100 W,16-L9041,LOGAN,,,06/04/2016 06:53:19 AM,Friday,12,06/03/2016 12:01:29 PM,Animal Problem,761302521,[LCPD] ANIMAL PROBLEM,41.7124,"{'type': 'Point', 'coordinates': [-111.839, 41.7124]}",-111.839,Community Policing,UT,08/05/2016 12:52:49 PM,
148,700 Block RIVERWALK PKWY,16-L9042,LOGAN,,,06/04/2016 06:53:19 AM,Friday,12,06/03/2016 12:11:54 PM,"Assist,Citizen",761302522,"[LCPD] ASSIST,CITIZEN",41.7169,"{'type': 'Point', 'coordinates': [-111.84, 41.7169]}",-111.84,Community Policing,UT,07/03/2016 09:16:42 AM,
149,100 Block TEAL LOOP,16-L9043,LOGAN,,,06/04/2016 06:53:19 AM,Friday,12,06/03/2016 12:14:12 PM,VIN Inspection,761302523,[LCPD] VIN INSPECTION,41.7159,"{'type': 'Point', 'coordinates': [-111.858, 41.7159]}",-111.858,Traffic,UT,07/03/2016 09:16:43 AM,
150,400 Block N 700 E,16-L9045,LOGAN,,,06/04/2016 06:53:19 AM,Friday,12,06/03/2016 12:21:43 PM,Fraud,761302525,[LCPD] FRAUD,41.7397,"{'type': 'Point', 'coordinates': [-111.817, 41.7397]}",-111.817,Theft,UT,07/22/2016 09:09:42 AM,
151,500 Block W 725 N,16-L5144,LOGAN,,,04/03/2016 06:43:39 AM,Saturday,0,04/02/2016 12:33:08 AM,C/S Drugs,755578583,[LCPD] C/S DRUGS,41.7449,"{'type': 'Point', 'coordinates': [-111.848, 41.7449]}",-111.848,Drugs,UT,05/02/2016 09:10:48 AM,
152,1600 Block S 1380 W,16-L5487,LOGAN,,,04/08/2016 06:44:45 AM,Thursday,15,04/07/2016 03:00:00 PM,"Dispute,Family",756025480,"[LCPD] DISPUTE,FAMILY",41.7026,"{'type': 'Point', 'coordinates': [-111.869, 41.7026]}",-111.869,Family Offense,UT,05/07/2016 09:15:08 AM,
153,800 Block N MAIN ST,16-L5488,LOGAN,,,04/08/2016 06:44:45 AM,Thursday,15,04/07/2016 03:45:47 PM,"Accident,PI",756025481,"[LCPD] ACCIDENT,PI",41.7464,"{'type': 'Point', 'coordinates': [-111.835, 41.7464]}",-111.835,Traffic,UT,05/07/2016 09:15:09 AM,
154,1 Block N 400 W,16-L5489,LOGAN,,,04/08/2016 06:44:45 AM,Thursday,15,04/07/2016 03:55:50 PM,"Assist,Citizen",756025482,"[LCPD] ASSIST,CITIZEN",41.7332,"{'type': 'Point', 'coordinates': [-111.845, 41.7332]}",-111.845,Community Policing,UT,05/07/2016 09:15:09 AM,
155,1400 Block N 800 E,16-L5490,LOGAN,,,04/08/2016 06:44:45 AM,Thursday,16,04/07/2016 04:00:07 PM,"Accident,PD",756025483,"[LCPD] ACCIDENT,PD",41.7573,"{'type': 'Point', 'coordinates': [-111.814, 41.7573]}",-111.814,Traffic,UT,05/07/2016 09:15:09 AM,
156,1100 Block E 100 S,16-L6352,LOGAN,,,04/22/2016 06:46:54 AM,Thursday,6,04/21/2016 06:45:00 AM,Welfare Check,757597934,[LCPD] WELFARE CHECK,41.7303,"{'type': 'Point', 'coordinates': [-111.805, 41.7303]}",-111.805,Community Policing,UT,05/21/2016 09:15:08 AM,
157,1 Block W 500 S,16-L6316,LOGAN,,,04/22/2016 06:46:54 AM,Thursday,7,04/21/2016 07:06:00 AM,"Assist,Citizen",757597902,"[LCPD] ASSIST,CITIZEN",41.7222,"{'type': 'Point', 'coordinates': [-111.837, 41.7222]}",-111.837,Community Policing,UT,05/21/2016 09:15:01 AM,
158,100 Block S 600 W,16-L7004,LOGAN,,,05/02/2016 06:48:10 AM,Sunday,23,05/01/2016 11:45:53 PM,Unsecure Premis,758411282,[LCPD] UNSECURE PREMIS,41.7281,"{'type': 'Point', 'coordinates': [-111.85, 41.7281]}",-111.85,Community Policing,UT,05/31/2016 09:16:45 AM,
159,1500 Block N 420 W,16-L7007,LOGAN,,,05/03/2016 06:48:29 AM,Monday,5,05/02/2016 05:00:56 AM,Noise Problem,758554504,[LCPD] NOISE PROBLEM,41.7612,"{'type': 'Point', 'coordinates': [-111.844, 41.7612]}",-111.844,Disorder,UT,06/01/2016 09:09:33 AM,
160,200 Block W CENTER ST,16-L7009,LOGAN,,,05/03/2016 06:48:29 AM,Monday,8,05/02/2016 08:26:10 AM,Welfare Check,758554506,[LCPD] WELFARE CHECK,41.7315,"{'type': 'Point', 'coordinates': [-111.842, 41.7315]}",-111.842,Community Policing,UT,06/01/2016 09:09:34 AM,
161,100 Block W 100 N,16-L7010,LOGAN,,,05/03/2016 06:48:29 AM,Monday,8,05/02/2016 08:45:01 AM,Animal Problem,758554507,[LCPD] ANIMAL PROBLEM,41.7334,"{'type': 'Point', 'coordinates': [-111.839, 41.7334]}",-111.839,Community Policing,UT,06/01/2016 09:09:34 AM,
