incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
131201566,12UV01293,10/24/2012 09:10:28 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,LVL,,UTAH VALLEY U,UT,,,40.276502,-111.712493,11/03/2012 08:01:32 AM,11/05/2012 09:01:23 AM,POINT (-111.712493 40.276502),9,Wednesday,Traffic
147777980,13UV00321,03/22/2013 07:03:39 PM,PROPERTY-FOUND,Description: Property-Found,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,03/25/2013 08:02:05 AM,04/03/2013 08:02:53 AM,POINT (-111.710371 40.278534),19,Friday,Property Crime
127872518,12UV01176,09/26/2012 09:09:58 AM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,M23,,UTAH VALLEY U,UT,,,40.278428,-111.708865,09/29/2012 08:01:25 AM,10/08/2012 08:01:29 AM,POINT (-111.708865 40.278428),9,Wednesday,Traffic
113514825,12UV00702,05/24/2012 10:05:44 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UCCVL,,UTAH VALLEY U,UT,,,40.279188,-111.718323,05/27/2012 08:02:33 AM,06/05/2012 08:01:05 AM,POINT (-111.718323 40.279188),10,Thursday,Traffic
139752738,13UV00044,01/14/2013 09:01:53 AM,ALARM,Description: Alarm,,EC,,UTAH VALLEY U,UT,,,40.278596,-111.716967,01/17/2013 09:02:03 AM,01/25/2013 09:01:37 AM,POINT (-111.716967 40.278596),9,Monday,Alarm
121750363,12UV00981,08/06/2012 11:08:30 PM,ALARM,Description: Alarm,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,08/09/2012 08:01:42 AM,08/18/2012 08:01:34 AM,POINT (-111.714429 40.278784),23,Monday,Alarm
180360368,13UV00616,06/17/2013 01:06:21 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVL10,,UTAH VALLEY U,UT,,,40.283848,-111.722466,06/20/2013 08:01:58 AM,06/29/2013 08:02:13 AM,POINT (-111.722466 40.283848),13,Monday,Traffic
134481863,12UV01463,11/30/2012 04:11:29 PM,PROPERTY-LOST,Description: Property-Lost,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/03/2012 09:01:20 AM,12/12/2012 09:01:21 AM,POINT (-111.710371 40.278534),16,Friday,Property Crime
117700647,12UV00832,06/29/2012 12:06:02 PM,PROPERTY-LOST,Description: Property-Lost,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,07/02/2012 08:01:24 AM,07/11/2012 08:01:46 AM,POINT (-111.710371 40.278534),12,Friday,Property Crime
134971010,12UV01500,12/06/2012 10:12:47 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/09/2012 09:01:28 AM,12/18/2012 09:01:26 AM,POINT (-111.710371 40.278534),10,Thursday,Community Policing
131029686,12UV01317,10/29/2012 06:10:30 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,W MCKAY DR,,UTAH VALLEY U,UT,,,40.278872,-111.719986,11/01/2012 08:01:41 AM,11/10/2012 09:01:18 AM,POINT (-111.719986 40.278872),18,Monday,Traffic
187061682,13UV00623,06/19/2013 08:06:31 AM,CITIZEN ASSIST,Description: Citizen Assist,,W MCKAY DR,,UTAH VALLEY U,UT,,,40.278872,-111.719986,06/29/2013 08:02:13 AM,07/01/2013 08:02:58 AM,POINT (-111.719986 40.278872),8,Wednesday,Community Policing
150318476,13UV00386,04/10/2013 12:04:03 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,FC,,UTAH VALLEY U,UT,,,40.280318,-111.70516,04/16/2013 08:02:07 AM,04/22/2013 08:04:43 PM,POINT (-111.70516 40.280318),12,Wednesday,Other
775932545,16UV01726,10/06/2016 08:10:18 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL10,,UTAH VALLEY U,UT,,,40.2838,-111.722,10/09/2016 08:08:37 AM,11/14/2016 04:45:50 PM,POINT (-111.722 40.2838),8,Thursday,Traffic
772581912,16UV01593,09/13/2016 04:09:47 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,UVLI,,UTAH VALLEY U,UT,,,40.2811,-111.716,09/18/2016 08:08:33 AM,11/14/2016 04:44:53 PM,POINT (-111.716 40.2811),16,Tuesday,Disorder
141573100,13UV00126,02/01/2013 12:02:11 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,L8,,UTAH VALLEY U,UT,,,40.281939,-111.720174,02/04/2013 09:02:03 AM,02/13/2013 09:02:03 AM,POINT (-111.720174 40.281939),12,Friday,Traffic
125824251,12UV01101,09/07/2012 08:09:25 PM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,LI,,UTAH VALLEY U,UT,,,40.281099,-111.716437,09/10/2012 08:01:25 AM,09/19/2012 08:01:32 AM,POINT (-111.716437 40.281099),20,Friday,Disorder
780682286,16UV01771,10/14/2016 11:10:45 AM,AGENCY ASSIST,Description: Agency Assist,,1200 Block W 400 SOUTH ST,,OREM,UT,,,40.2899,-111.724,11/08/2016 05:14:26 PM,11/14/2016 04:44:46 PM,POINT (-111.724 40.2899),11,Friday,Community Policing
144384275,13UV00230,02/24/2013 06:02:58 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,SA,,UTAH VALLEY U,UT,,,40.277573,-111.711769,02/27/2013 09:01:56 AM,03/08/2013 09:01:15 AM,POINT (-111.711769 40.277573),18,Sunday,Other
764652762,16UV01124,06/15/2016 10:06:57 AM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,UVL4,,UTAH VALLEY U,UT,,,40.2807,-111.718,07/11/2016 01:45:09 PM,07/11/2016 04:00:59 PM,POINT (-111.718 40.2807),10,Wednesday,Other
764652802,16UV01143,06/19/2016 09:06:13 AM,ALARM,Description: Alarm,,100 Block UVHGB,,UTAH VALLEY U,UT,,,40.2176,-111.717,07/11/2016 01:45:09 PM,07/11/2016 04:01:00 PM,POINT (-111.717 40.2176),9,Sunday,Alarm
147542840,13UV00306,03/18/2013 12:03:13 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,L7,,UTAH VALLEY U,UT,,,40.281778,-111.717138,03/21/2013 08:02:27 AM,03/30/2013 08:01:49 AM,POINT (-111.717138 40.281778),12,Monday,Traffic
100006316,12UV00241,02/13/2012 01:02:53 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,W MCKAY DR,,UTAH VALLEY U,UT,,,40.2788707484,-111.7199867,02/20/2012 09:04:56 AM,02/23/2012 09:10:40 AM,POINT (-111.719987 40.278871),13,Monday,Traffic
764638326,16UV01228,07/06/2016 05:07:09 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVL13,,UTAH VALLEY U,UT,,,40.2801,-111.716,07/11/2016 01:30:05 PM,07/19/2016 10:12:35 AM,POINT (-111.716 40.2801),17,Wednesday,Traffic
121750358,12UV00948,07/31/2012 10:07:27 AM,ALARM,Description: Alarm,,LA,,UTAH VALLEY U,UT,,,40.280201,-111.716668,08/09/2012 08:01:40 AM,08/12/2012 08:01:47 AM,POINT (-111.716668 40.280201),10,Tuesday,Alarm
774817539,16UV01700,10/01/2016 12:10:47 AM,ALCOHOL OFFENSE,Description: Alcohol Offense,,UVEC,,UTAH VALLEY U,UT,,,40.2786,-111.717,10/04/2016 08:08:34 AM,11/14/2016 04:44:54 PM,POINT (-111.717 40.2786),0,Saturday,Liquor
780682273,16UV01852,10/30/2016 12:10:32 AM,AGENCY ASSIST,Description: Agency Assist,,1100 Block S GRAFF CIR,,OREM,UT,,,40.277,-111.689,11/08/2016 05:14:26 PM,11/14/2016 04:45:51 PM,POINT (-111.689 40.277),0,Sunday,Community Policing
767906765,16UV01399,08/13/2016 08:08:48 PM,ALARM,Description: Alarm,,UVMEB,,UTAH VALLEY U,UT,,,40.2831,-111.719,08/16/2016 08:05:20 AM,11/14/2016 04:44:45 PM,POINT (-111.719 40.2831),20,Saturday,Alarm
764638319,16UV01215,07/01/2016 07:07:02 PM,ANIMAL PROBLEM,Description: Animal Problem,,UVCS,,UTAH VALLEY U,UT,,,40.2791,-111.711,07/11/2016 01:30:05 PM,07/14/2016 10:12:04 AM,POINT (-111.711 40.2791),19,Friday,Community Policing
831047070,18UV00012,01/04/2018 02:01:44 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,1200 Block S COLLEGE DR,,OREM,UT,,,40.2766,-111.718,01/07/2018 07:51:50 AM,01/25/2018 06:57:42 PM,POINT (-111.718 40.2766),14,Thursday,Traffic
764936505,16UV01253,07/11/2016 02:07:13 AM,AGENCY ASSIST,Description: Agency Assist,,1300 Block S SANDHILL RD,,OREM,UT,,,40.2721,-111.712,07/14/2016 08:00:39 AM,07/24/2016 11:21:41 AM,POINT (-111.712 40.2721),2,Monday,Community Policing
833273723,18UV00189,01/31/2018 09:01:18 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVL10,,UTAH VALLEY U,UT,,,40.2838,-111.722,02/03/2018 07:55:10 AM,02/14/2018 06:36:10 AM,POINT (-111.722 40.2838),9,Wednesday,Traffic
107900109,12UV00522,04/12/2012 05:04:57 PM,AGENCY ASSIST,Description: Agency Assist,,WSTCH,,UTAH VALLEY U,UT,,,40.282518,-111.719316,04/23/2012 08:01:03 AM,05/02/2012 08:05:25 AM,POINT (-111.719316 40.282518),17,Thursday,Community Policing
102747688,12UV00332,02/28/2012 06:02:26 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,L7,,UTAH VALLEY U,UT,,,40.2817707484,-111.7171367,03/12/2012 09:26:06 PM,03/19/2012 08:01:02 AM,POINT (-111.717137 40.281771),18,Tuesday,Traffic
829482439,17UV02674,12/11/2017 09:12:20 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVPRS,,UTAH VALLEY U,UT,,,40.2794,-111.715,12/21/2017 11:10:15 AM,12/24/2017 05:06:20 PM,POINT (-111.715 40.2794),9,Monday,Theft
773281386,16UV01628,09/19/2016 05:09:25 PM,PROPERTY-LOST,Description: Property-Lost,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,09/22/2016 08:07:59 AM,11/14/2016 04:44:54 PM,POINT (-111.71 40.2785),17,Monday,Property Crime
118115854,12UV00860,07/05/2012 08:07:47 PM,ALARM,Description: Alarm,,CS,,UTAH VALLEY U,UT,,,40.27906,-111.711151,07/08/2012 08:01:46 AM,07/17/2012 08:01:44 AM,POINT (-111.711151 40.27906),20,Thursday,Alarm
764652722,16UV01107,06/11/2016 06:06:18 AM,ALARM,Description: Alarm,,UVAVP,,UTAH VALLEY U,UT,,,40.2793,-111.71,07/11/2016 01:45:09 PM,07/11/2016 04:00:58 PM,POINT (-111.71 40.2793),6,Saturday,Alarm
199029999,13UV00694,07/11/2013 05:07:07 PM,ALARM,Description: Alarm,,UVNG,,UTAH VALLEY U,UT,,,40.2803,-111.728,07/16/2013 08:01:37 AM,07/23/2013 08:05:43 AM,POINT (-111.728 40.2803),17,Thursday,Alarm
860609008,18UV01129,06/18/2018 02:06:44 AM,BURGLARY-NON-RES-UNLAWF ENTRY,Description: Burglary-Non-Res-Unlawf Entry,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,06/21/2018 06:31:31 AM,07/02/2018 04:54:35 AM,POINT (-111.71 40.2785),2,Monday,Breaking & Entering
770619408,16UV01493,08/29/2016 01:08:29 PM,AGENCY ASSIST,Description: Agency Assist,,1100 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2753,-111.722,09/01/2016 08:07:41 AM,11/14/2016 04:45:49 PM,POINT (-111.722 40.2753),13,Monday,Community Policing
121338877,12UV00959,08/02/2012 10:08:34 AM,TRAFFIC ACCIDENT-INJURY,Description: Traffic Accident-Injury,,ROUND,,UTAH VALLEY U,UT,,,40.27591,-111.712913,08/05/2012 08:02:14 AM,08/14/2012 08:02:39 AM,POINT (-111.712913 40.27591),10,Thursday,Traffic
111529621,12UV00634,05/05/2012 12:05:35 AM,ALARM,Description: Alarm,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,05/14/2012 08:01:29 AM,05/21/2012 03:46:16 PM,POINT (-111.714429 40.278784),0,Saturday,Alarm
758547349,16UV00879,04/29/2016 03:04:24 PM,ALARM,Description: Alarm,,100 Block UVHGB,,UTAH VALLEY U,UT,,,40.2176,-111.717,05/03/2016 05:43:58 AM,05/12/2016 08:04:31 AM,POINT (-111.717 40.2176),15,Friday,Alarm
149473184,13UV00361,04/03/2013 08:04:31 PM,ASSAULT-SIMPLE,Description: Assault-Simple,,LA,,UTAH VALLEY U,UT,,,40.280201,-111.716668,04/06/2013 08:01:46 AM,04/15/2013 08:01:57 AM,POINT (-111.716668 40.280201),20,Wednesday,Assault
765932232,16UV01279,07/21/2016 08:07:55 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,07/24/2016 08:01:54 AM,08/03/2016 10:10:44 AM,POINT (-111.71 40.2785),8,Thursday,Community Policing
232278783,13UV00816,08/27/2013 10:08:32 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,08/30/2013 08:58:00 AM,09/08/2013 08:01:59 AM,POINT (-111.71 40.2785),10,Tuesday,Community Policing
128647543,12UV01220,10/05/2012 08:10:16 AM,CITIZEN ASSIST,Description: Citizen Assist,,M27,,UTAH VALLEY U,UT,,,40.277739,-111.71079,10/10/2012 08:01:35 AM,10/17/2012 08:01:40 AM,POINT (-111.71079 40.277739),8,Friday,Community Policing
833812011,18UV00256,02/07/2018 11:02:22 AM,TRESPASSING,Description: Trespassing,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2752,-111.714,02/10/2018 07:37:16 AM,02/21/2018 06:18:00 AM,POINT (-111.714 40.2752),11,Wednesday,Other
781161977,16UV01567,09/08/2016 04:09:38 PM,PROPERTY-FOUND,Description: Property-Found,,UVLVL,,UTAH VALLEY U,UT,,,40.2765,-111.712,11/14/2016 02:45:02 PM,11/14/2016 04:47:05 PM,POINT (-111.712 40.2765),16,Thursday,Property Crime
125235005,12UV01063,08/30/2012 11:08:51 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,09/02/2012 08:02:45 AM,09/11/2012 08:01:39 AM,POINT (-111.714429 40.278784),23,Thursday,Theft
775059020,16UV01712,10/03/2016 11:10:05 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/06/2016 08:08:33 AM,11/14/2016 04:45:50 PM,POINT (-111.71 40.2785),11,Monday,Community Policing
835997000,18UV00433,03/01/2018 01:03:25 PM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,03/05/2018 01:57:52 PM,03/15/2018 07:11:27 AM,POINT (-111.71 40.2785),13,Thursday,Community Policing
134837655,12UV01482,12/04/2012 09:12:17 AM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/07/2012 09:02:13 AM,12/16/2012 09:03:55 AM,POINT (-111.710371 40.278534),9,Tuesday,Community Policing
768596550,16UV01410,08/16/2016 09:08:45 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,08/19/2016 08:05:51 AM,11/14/2016 04:44:45 PM,POINT (-111.71 40.2785),9,Tuesday,Community Policing
765275304,16UV01267,07/15/2016 08:07:12 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVRDB,,UTAH VALLEY U,UT,,,40.2759,-111.713,07/18/2016 08:01:47 AM,07/28/2016 10:10:52 AM,POINT (-111.713 40.2759),8,Friday,Traffic
768070552,16UV01404,08/15/2016 06:08:00 PM,AGENCY ASSIST,Description: Agency Assist,,1100 Block W 780 NORTH ST,,OREM,UT,,,40.311,-111.724,08/18/2016 08:05:58 AM,11/14/2016 04:44:45 PM,POINT (-111.724 40.311),18,Monday,Community Policing
194592051,13UV00672,07/03/2013 03:07:18 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVCS,,UTAH VALLEY U,UT,,,40.2791,-111.711,07/09/2013 08:03:08 AM,07/12/2013 08:04:01 AM,POINT (-111.711 40.2791),15,Wednesday,Community Policing
758622485,16UV00868,04/29/2016 02:04:18 AM,CITIZEN ASSIST,Description: Citizen Assist,,UVL2,,UTAH VALLEY U,UT,,,40.2769,-111.719,05/04/2016 05:44:10 AM,05/12/2016 08:04:30 AM,POINT (-111.719 40.2769),2,Friday,Community Policing
102747682,12UV00341,02/29/2012 06:02:30 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,L10,,UTAH VALLEY U,UT,,,40.2838407484,-111.7224667,03/12/2012 09:26:06 PM,03/20/2012 08:01:04 AM,POINT (-111.722467 40.283841),18,Wednesday,Traffic
127067769,12UV01137,09/18/2012 09:09:23 AM,THEFT-PROPERTY-BUILDING,Description: Theft-Property-Building,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,09/21/2012 08:01:34 AM,09/30/2012 08:01:50 AM,POINT (-111.710371 40.278534),9,Tuesday,Theft
125657285,12UV01077,09/04/2012 11:09:21 AM,CITIZEN ASSIST,Description: Citizen Assist,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,09/07/2012 08:01:40 AM,09/16/2012 08:02:50 AM,POINT (-111.714429 40.278784),11,Tuesday,Community Policing
829320670,17UV02709,12/14/2017 04:12:09 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVLI,,UTAH VALLEY U,UT,,,40.2811,-111.716,12/19/2017 11:12:14 AM,12/27/2017 06:44:51 PM,POINT (-111.716 40.2811),16,Thursday,Community Policing
766195805,16UV01290,07/24/2016 02:07:49 PM,AGENCY ASSIST,Description: Agency Assist,,1300 Block S SANDHILL RD,,OREM,UT,,,40.2721,-111.712,07/27/2016 08:02:39 AM,08/06/2016 10:10:56 AM,POINT (-111.712 40.2721),14,Sunday,Community Policing
776044093,16UV01737,10/07/2016 05:10:13 PM,PROPERTY-LOST,Description: Property-Lost,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,10/10/2016 08:08:24 AM,11/14/2016 04:45:50 PM,POINT (-111.717 40.2802),17,Friday,Property Crime
144592594,13UV00200,02/19/2013 10:02:24 AM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,02/28/2013 09:02:44 AM,03/03/2013 09:02:00 AM,POINT (-111.710371 40.278534),10,Tuesday,Theft
154010060,13UV00475,05/03/2013 12:05:06 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVEC,,UTAH VALLEY U,UT,,,40.278596,-111.716967,05/15/2013 08:02:26 AM,05/15/2013 08:07:08 AM,POINT (-111.716967 40.278596),12,Friday,Traffic
105408111,12UV00443,03/24/2012 01:03:37 AM,ALARM,Description: Alarm,,SC,,UTAH VALLEY U,UT,,,442.9621907484,-1228.6704567,04/04/2012 08:01:26 AM,04/13/2012 08:00:11 AM,POINT (-1228.670457 442.962191),1,Saturday,Alarm
869036404,18UV01603,08/31/2018 01:08:58 PM,PROPERTY-FOUND,Description: Property-Found,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,09/03/2018 06:11:26 AM,09/11/2018 10:00:50 AM,POINT (-111.71 40.2785),13,Friday,Property Crime
832090558,18UV00096,01/18/2018 01:01:15 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,01/21/2018 07:46:44 AM,02/01/2018 06:50:54 AM,POINT (-111.714 40.2788),13,Thursday,Community Policing
123040027,12UV01001,08/15/2012 09:08:51 AM,CITIZEN ASSIST,Description: Citizen Assist,,SB,,UTAH VALLEY U,UT,,,40.278116,-111.715581,08/18/2012 08:01:34 AM,08/27/2012 08:01:07 AM,POINT (-111.715581 40.278116),9,Wednesday,Community Policing
127464267,12UV01126,09/14/2012 01:09:18 PM,TRAFFIC ACCIDENT-INJURY,Description: Traffic Accident-Injury,,W COLLEGE DR,,UTAH VALLEY U,UT,,,40.281655,-111.722199,09/25/2012 08:01:37 AM,09/26/2012 08:01:32 AM,POINT (-111.722199 40.281655),13,Friday,Traffic
143658631,13UV00179,02/14/2013 02:02:35 PM,THEFT-PROPERTY-SHOPLIFTING,Description: Theft-Property-Shoplifting,,SC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,02/21/2013 09:01:42 AM,02/26/2013 09:03:34 AM,POINT (-111.714429 40.278784),14,Thursday,Theft
831169590,18UV00022,01/06/2018 09:01:22 PM,SUSPICIOUS,Description: Suspicious,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,01/09/2018 07:09:45 AM,01/26/2018 11:31:35 AM,POINT (-111.71 40.2785),21,Saturday,Community Policing
829562332,17UV02734,12/19/2017 01:12:18 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,W UNIVERSITY PKWY & S GENEVA RD,,OREM,UT,,,40.2751,-111.727,12/22/2017 11:10:12 AM,01/01/2018 07:22:53 PM,POINT (-111.727 40.2751),1,Tuesday,Traffic
146066686,13UV00295,03/09/2013 10:03:41 AM,DISORDERLY CONDUCT,Description: Disorderly Conduct,,L4,,UTAH VALLEY U,UT,,,40.280683,-111.718292,03/12/2013 08:01:57 AM,03/21/2013 08:02:27 AM,POINT (-111.718292 40.280683),10,Saturday,Disorder
139100013,13UV00021,01/08/2013 08:01:30 AM,AGENCY ASSIST,Description: Agency Assist,,L3,,UTAH VALLEY U,UT,,,40.280106,-111.71952,01/11/2013 09:03:10 AM,01/20/2013 09:01:51 AM,POINT (-111.71952 40.280106),8,Tuesday,Community Policing
134750051,12UV01480,12/03/2012 07:12:39 PM,CITIZEN ASSIST,Description: Citizen Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,12/06/2012 09:02:20 AM,12/15/2012 09:03:21 AM,POINT (-111.710371 40.278534),19,Monday,Community Policing
114897579,12UV00749,06/02/2012 05:06:58 PM,AGENCY ASSIST,Description: Agency Assist,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,06/05/2012 08:01:05 AM,06/14/2012 08:02:30 AM,POINT (-111.710371 40.278534),17,Saturday,Community Policing
107029640,12UV00478,04/02/2012 05:04:40 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,PE,,UTAH VALLEY U,UT,,,442.9699607484,-1228.6880867,04/13/2012 08:00:11 AM,04/22/2012 08:01:39 AM,POINT (-1228.688087 442.969961),17,Monday,Theft
145460687,13UV00262,03/01/2013 01:03:38 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,ROUND,,UTAH VALLEY U,UT,,,40.27591,-111.712913,03/07/2013 09:01:45 AM,03/13/2013 08:02:13 AM,POINT (-111.712913 40.27591),13,Friday,Traffic
220537153,13UV00775,08/11/2013 09:08:20 PM,PROPERTY-FOUND,Description: Property-Found,,UVNG,,UTAH VALLEY U,UT,,,40.2803,-111.728,08/14/2013 08:02:29 AM,08/23/2013 08:02:26 AM,POINT (-111.728 40.2803),21,Sunday,Property Crime
831674380,18UV00066,01/13/2018 09:01:38 PM,WARRANT SERVED FOR OTHER AGENC,Description: Warrant Served For Other Agenc,,UVL9,,UTAH VALLEY U,UT,,,40.2833,-111.722,01/16/2018 07:48:44 AM,01/29/2018 06:08:25 PM,POINT (-111.722 40.2833),21,Saturday,Community Policing
141778749,13UV00139,02/04/2013 03:02:58 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,02/07/2013 09:02:34 AM,02/16/2013 09:01:55 AM,POINT (-111.710371 40.278534),15,Monday,Theft
152245291,13UV00447,04/25/2013 02:04:43 PM,PROPERTY-FOUND,Description: Property-Found,,UVPE,,UTAH VALLEY U,UT,,,40.279561,-111.716192,04/28/2013 08:02:40 AM,05/07/2013 08:02:14 AM,POINT (-111.716192 40.279561),14,Thursday,Property Crime
208773367,13UV00707,07/18/2013 01:07:52 PM,ALARM,Description: Alarm,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,07/30/2013 08:01:41 AM,07/30/2013 08:05:53 AM,POINT (-111.714 40.2788),13,Thursday,Alarm
153451991,13UV00483,05/07/2013 10:05:53 AM,THEFT-PROPERTY-SHOPLIFTING,Description: Theft-Property-Shoplifting,,UVSC,,UTAH VALLEY U,UT,,,40.278784,-111.714429,05/10/2013 08:03:06 AM,05/19/2013 08:02:46 AM,POINT (-111.714429 40.278784),10,Tuesday,Theft
109509590,12UV00562,04/20/2012 10:04:40 PM,ALARM,Description: Alarm,,LI,,UTAH VALLEY U,UT,,,40.281099,-111.716437,05/01/2012 08:01:05 AM,05/10/2012 08:01:35 AM,POINT (-111.716437 40.281099),22,Friday,Alarm
831047069,18UV00011,01/04/2018 01:01:39 PM,PROPERTY-FOUND,Description: Property-Found,,UVCC,,UTAH VALLEY U,UT,,,40.2764,-111.705,01/07/2018 07:51:50 AM,01/25/2018 06:57:42 PM,POINT (-111.705 40.2764),13,Thursday,Property Crime
125181369,12UV01052,08/29/2012 01:08:40 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,M24,,UTAH VALLEY U,UT,,,40.277337,-111.708515,09/01/2012 08:01:24 AM,09/10/2012 08:01:25 AM,POINT (-111.708515 40.277337),13,Wednesday,Traffic
768596549,16UV01409,08/16/2016 09:08:18 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,08/19/2016 08:05:51 AM,11/14/2016 04:44:45 PM,POINT (-111.71 40.2785),9,Tuesday,Community Policing
132107885,12UV01371,11/06/2012 09:11:12 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,11/09/2012 09:01:09 AM,11/18/2012 09:01:29 AM,POINT (-111.710371 40.278534),21,Tuesday,Theft
134438729,12UV01458,11/29/2012 05:11:17 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,SB,,UTAH VALLEY U,UT,,,40.278116,-111.715581,12/02/2012 09:01:10 AM,12/11/2012 09:01:33 AM,POINT (-111.715581 40.278116),17,Thursday,Other
774585584,16UV01697,09/30/2016 08:09:12 PM,PROPERTY-FOUND,Description: Property-Found,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/03/2016 08:08:24 AM,11/14/2016 04:45:50 PM,POINT (-111.71 40.2785),20,Friday,Property Crime
771684916,16UV01560,09/07/2016 07:09:04 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVLDS,,UTAH VALLEY U,UT,,,40.2795,-111.714,09/10/2016 08:08:23 AM,11/14/2016 04:45:50 PM,POINT (-111.714 40.2795),19,Wednesday,Traffic
141101450,13UV00089,01/24/2013 01:01:01 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,GT,,UTAH VALLEY U,UT,,,40.278534,-111.710371,01/29/2013 09:02:22 AM,02/05/2013 09:01:51 AM,POINT (-111.710371 40.278534),13,Thursday,Theft
